,fn,cela_hist_0,cela_hist_10,cela_hist_20,cela_hist_30,cela_hist_40,cela_hist_50,cela_hist_60,bstat_64_0,bstat_64_1,bstat_64_2,bstat_64_3,bstat_64_4,bstat_64_5,bstat_64_6,bstat_64_7,bstat_64_8,bstat_64_9,type,rnd,id
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/75eb53941897f231cd0b55f25806d887.jpg,0.3424196888151166,0.49991826366882947,0.4999999999999999,0.4999999999999999,0.9997003001190415,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/8c61c1f18a187ca6eb856e143c481050.jpg,0.34352061040906345,0.49938450143581853,0.4999824143267377,0.5000000000000001,0.9975049032994863,0.9999731042644223,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/976321f5c45e96d8a7f0af570c6fc7c0.jpg,0.40422159830729165,0.4995707194010417,0.4999003092447917,0.49999593098958334,0.9972798665364583,0.9999003092447916,0.9999959309895832,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/9aaa4b9c16a098d2886d2b3257d7111c.jpg,0.3866505855187201,0.4983527131782946,0.4999278410028039,0.4999938149430975,0.9882999340260598,0.9999278410028039,0.9999938149430975,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/ab8f15a6c6ef0c5bc02eaa5846026161.jpg,0.39724014134097885,0.4999622755394598,0.5000000000000001,0.5000000000000001,0.9994608545847795,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/aee48c5ee8d457a0a29a682aa78ca917.jpg,0.45720976978799255,0.4979614669852467,0.4999099252853946,0.49999999999999994,0.9617395797777524,0.9999099252853946,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/Altered-Images_Yevgeny-Khaldei-1024x666.jpg,0.4251294751783033,0.4251294751783033,0.49996994064376876,0.49996994064376876,0.9251294751783032,0.9999699406437688,0.9999699406437688,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/AP0811050376-2-1024x597.jpg,0.3483252852805695,0.4998904025335008,0.5,0.5,0.9996000510364321,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/Balcony.jpeg,0.33529296636085626,0.49999143730886847,0.49999877675840965,0.49999999999999983,0.9999694189602445,0.9999987767584096,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/beach_wood_copy.png,0.12197338213267334,0.4999961828583558,0.5,0.5,0.9999590126593937,1.0,1.0,,,,,,,,,,,2,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/cattle_copy.png,0.3703737924473068,0.49999725556206087,0.5,0.5,0.9999885648419203,0.9999999999999999,0.9999999999999999,,,,,,,,,,,2,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/central_park_copy.png,0.18062664199666795,0.499999061358612,0.49999999999999994,0.49999999999999994,0.9999908638904909,1.0,1.0,,,,,,,,,,,2,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/cf5463eed2ab81de1ee1d51db680bccb.jpg,0.4424679203539823,0.498850663716814,0.4999911504424777,0.49999999999999983,0.9936581858407079,0.9999867256637167,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/clean_walls_copy.png,0.16057135382128648,0.49999481929708234,0.5000000000000001,0.5000000000000001,0.9999553164373343,0.9999999999999999,0.9999999999999999,,,,,,,,,,,2,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp1.jpg,0.28666810073799515,0.49996966387574326,0.5,0.5,0.9999186440304022,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp131.jpg,0.285615988792181,0.4999586325578317,0.5,0.5,0.9998703820145394,0.9999986210852612,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp132.jpg,0.2899264762661195,0.4999848319378715,0.49999999999999994,0.49999999999999994,0.9999393277514864,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp133.jpg,0.3012666710791938,0.49999310542630526,0.5,0.5,0.999977937364177,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp134.jpg,0.2893542266494578,0.4999669060462653,0.5,0.5,0.9999007181387961,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp176.jpg,0.2862944148437414,0.49996690604626537,0.5,0.5,0.9999062337977519,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp237.jpg,0.31510270156975656,0.49999586325578316,0.5,0.5,0.9999917265115663,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp25.jpg,0.29159358418550263,0.4999779373641768,0.4999999999999999,0.4999999999999999,0.9999379488367472,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp27.jpg,0.2880635624538064,0.49995587472835384,0.5000000000000001,0.5000000000000001,0.9998786555029732,0.9999986210852614,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4853tamp37.jpg,0.2884344905185823,0.4999558747283539,0.5000000000000001,0.5000000000000001,0.999880034417712,0.9999986210852613,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp1.jpg,0.438617610395914,0.4999655271315264,0.4999986210852611,0.5,0.999899339224057,0.9999986210852612,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp131.jpg,0.4383666479134262,0.4999655271315264,0.4999986210852611,0.5,0.9998979603093181,0.999998621085261,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp132.jpg,0.43828804977330643,0.4999641482167875,0.49999862108526105,0.5,0.9998965813945793,0.9999986210852613,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp133.jpg,0.4380991384540711,0.4999655271315264,0.4999986210852611,0.5,0.9998979603093181,0.9999986210852612,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp134.jpg,0.43812947457832785,0.4999655271315264,0.4999986210852611,0.5,0.9998979603093182,0.9999986210852613,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp176.jpg,0.43788402775479585,0.49996552713152637,0.49999862108526105,0.5,0.999899339224057,0.9999986210852612,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp237.jpg,0.43748414248050216,0.4999655271315265,0.49999862108526116,0.5000000000000001,0.9998993392240572,0.9999986210852613,1.0000000000000002,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp25.jpg,0.4383597533397315,0.4999655271315264,0.4999986210852611,0.5,0.9998979603093181,0.9999986210852612,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp27.jpg,0.43853073876736054,0.4999655271315264,0.4999986210852611,0.5,0.999899339224057,0.9999986210852612,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/CRW_4901_JFRtamp37.jpg,0.4384631719451523,0.4999655271315265,0.49999862108526116,0.5000000000000001,0.9998993392240572,0.9999986210852613,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/d1cc8218f7c5488e7ae20d57f2534778.jpg,0.33814214876033055,0.49994049586776856,0.5,0.5,0.9995768595041321,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/db8aa20bf3c8103e35badb57edb9be42.jpg,0.401475468975469,0.4924891774891775,0.4998917748917749,0.499992784992785,0.9923376623376623,0.9992712842712842,0.9999927849927849,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp1.jpg,0.1340478261311849,0.4999624888102213,0.49999999999999994,0.49999999999999994,0.9997374216715496,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp10.jpg,0.13380702336629233,0.4999613761901856,0.5,0.5,0.9997302691141764,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp11.jpg,0.13367144266764322,0.49996153513590497,0.5,0.5,0.9997291564941405,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp12.jpg,0.13370434443155924,0.49996217091878253,0.5,0.5,0.9997361501057943,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp13.jpg,0.1336970329284668,0.4999602635701497,0.5,0.5,0.9997304280598958,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp14.jpg,0.13385550181070963,0.49996169408162433,0.5,0.5,0.9997337659200033,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp2.jpg,0.1341398557027181,0.4999626477559408,0.5,0.5,0.9997404416402181,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp3.jpg,0.13455804189046225,0.4999629656473796,0.5,0.5,0.999744733174642,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp4.jpg,0.14697806040445963,0.4999907811482747,0.5,0.5,0.999921162923177,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp5.jpg,0.1339855194091797,0.49996058146158856,0.5,0.5,0.9997344017028809,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp6.jpg,0.13401667277018228,0.4999624888102214,0.5,0.5,0.9997366269429525,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp7.jpg,0.13414335250854492,0.4999626477559408,0.5,0.5,0.999740759531657,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp8.jpg,0.13446458180745444,0.49996280670166016,0.5,0.5,0.9997425079345703,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01172tamp9.jpg,0.1339588165283203,0.49996217091878253,0.5,0.5,0.9997356732686361,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp1.jpg,0.1099699338277181,0.49952618281046546,0.4999999999999999,0.4999999999999999,0.9975097974141438,0.9999998410542807,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp10.jpg,0.12106482187906902,0.49991957346598304,0.5,0.5,0.9993925094604492,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp11.jpg,0.12672996520996094,0.49997456868489587,0.5000000000000001,0.5000000000000001,0.9997169176737467,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp12.jpg,0.10993401209513347,0.49952157338460296,0.5,0.5,0.9975096384684243,0.9999998410542805,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp13.jpg,0.13240385055541992,0.49998744328816735,0.5,0.5,0.9998459815979005,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp14.jpg,0.1267563501993815,0.4999467531840006,0.5,0.5,0.9995605150858561,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp2.jpg,0.1100916862487793,0.4995409647623698,0.5,0.5,0.9975932439168294,0.9999998410542804,0.9999999999999998,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp3.jpg,0.1100913683573405,0.4995609919230143,0.5,0.5,0.9976673126220704,0.9999998410542806,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp4.jpg,0.11082108815511067,0.4995694160461426,0.5,0.5,0.9977200826009115,0.9999998410542806,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp5.jpg,0.10999011993408203,0.49952205022176105,0.49999999999999994,0.49999999999999994,0.9974973996480305,0.9999998410542806,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp6.jpg,0.13272968928019205,0.49998871485392254,0.5,0.5,0.9998575846354165,0.9999998410542804,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp7.jpg,0.1100468635559082,0.49954986572265614,0.49999999999999983,0.49999999999999983,0.9976255098978677,0.9999998410542806,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp8.jpg,0.11011489232381184,0.4995516141255697,0.5,0.5,0.9976355234781901,0.9999998410542806,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01176tamp9.jpg,0.10995181401570638,0.4995179176330566,0.4999999999999999,0.4999999999999999,0.99747371673584,0.9999998410542809,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp1.jpg,0.0953831672668457,0.49998219807942706,0.5,0.5,0.9998385111490887,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp10.jpg,0.0953081448872884,0.49998108545939124,0.49999999999999994,0.49999999999999994,0.9998308817545574,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp11.jpg,0.0953199068705241,0.4999818801879883,0.5,0.5,0.9998323122660319,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp12.jpg,0.0953814188639323,0.4999826749165854,0.5000000000000001,0.5000000000000001,0.9998373985290527,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp13.jpg,0.09531943003336589,0.4999818801879883,0.5,0.5,0.9998296101888021,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp14.jpg,0.09532721837361653,0.49998124440511066,0.5,0.5,0.9998334248860677,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp2.jpg,0.09546899795532227,0.49998299280802416,0.5000000000000001,0.5000000000000001,0.9998401006062826,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp3.jpg,0.09571154912312825,0.49998331069946295,0.5,0.5,0.9998434384663899,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp4.jpg,0.09619998931884766,0.49998331069946295,0.5,0.5,0.9998448689778644,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp5.jpg,0.09536361694335938,0.49998235702514654,0.5000000000000001,0.5000000000000001,0.9998375574747722,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp6.jpg,0.09535328547159831,0.4999829928080241,0.5,0.5,0.9998373985290527,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp7.jpg,0.09549252192179362,0.4999833106994629,0.5,0.5,0.999842325846354,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp8.jpg,0.09560092290242513,0.49998346964518237,0.5000000000000001,0.5000000000000001,0.999842643737793,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC01640tamp9.jpg,0.15329567591349283,0.4999993642171225,0.5000000000000001,0.5000000000000001,0.9999930063883462,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp1.jpg,0.25424830118815106,0.49999729792277015,0.5,0.5,0.999981721242269,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp10.jpg,0.2537393569946289,0.49999729792277015,0.5,0.5,0.9999815622965497,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp11.jpg,0.25376590092976886,0.4999971389770508,0.5,0.5,0.9999810854593911,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp12.jpg,0.25450436274210614,0.49999729792277026,0.5000000000000001,0.5000000000000001,0.9999821980794271,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp13.jpg,0.25327285130818683,0.4999971389770506,0.4999999999999999,0.4999999999999999,0.9999804496765139,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp14.jpg,0.25410016377766925,0.4999971389770507,0.5,0.5,0.999980608622233,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp2.jpg,0.25453710556030273,0.4999972979227703,0.5000000000000001,0.5000000000000001,0.9999818801879883,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp3.jpg,0.2554054260253906,0.4999974568684896,0.5,0.5,0.9999825159708658,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp4.jpg,0.257288138071696,0.4999974568684896,0.5,0.5,0.9999828338623047,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp5.jpg,0.25455554326375324,0.4999971389770509,0.5000000000000001,0.5000000000000001,0.9999817212422688,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp6.jpg,0.25460370381673175,0.4999972979227702,0.5,0.5,0.9999818801879882,0.9999999999999998,0.9999999999999998,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp7.jpg,0.254485289255778,0.49999729792277015,0.5,0.5,0.9999820391337079,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp8.jpg,0.2552272478739421,0.49999745686848956,0.5,0.5,0.9999823570251467,1.0000000000000002,1.0000000000000002,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0013_01tamp9.jpg,0.2540462811787923,0.49999713897705084,0.5000000000000001,0.5000000000000001,0.9999815622965496,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0055_01tamp1.jpg,0.16851027806599936,0.4999958674112956,0.5,0.5,0.9999643961588542,1.0,1.0,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0055_01tamp10.jpg,0.16818062464396158,0.49999554951985675,0.5,0.5,0.9999632835388182,0.9999999999999999,0.9999999999999999,,,,,,,,,,,1,False,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0055_01tamp11.jpg,0.16820478439331055,0.4999958674112955,0.4999999999999999,0.4999999999999999,0.9999632835388182,1.0,1.0,,,,,,,,,,,1,True,1
0,/Users/joosep/Dropbox/diplohack_team2/photos/training/fake/DSC_0055_01tamp12.jpg,0.16845623652140299,0.49999586741129554,0.49999999999999994,0.49999999999999994,0.9999643961588542,1.0,1.0,,,,,,,,,,,1,True,1
